tconst,primaryTitle,originalTitle,startYear,runtimeMinutes,genres
tt0109747,La estrategia del caracol,La estrategia del caracol,1993,116,"['Comedy', 'Drama']"
tt0107528,Killing Grandpa,Matar al abuelito,1993,115,"['Comedy', 'Drama']"
tt0107521,The Grey Light of November,Marraskuun harmaa valo,1993,78,['Drama']
tt0107520,Les marmottes,Les marmottes,1993,104,"['Comedy', 'Drama', 'Romance']"
tt0107518,"Mario, Maria e Mario","Mario, Maria e Mario",1993,102,"['Comedy', 'Drama', 'Romance']"
tt0114944,Die Wildnis,Die Wildnis,1993,98,['Crime']
tt0107514,Mercedes,Marcides,1993,108,['Drama']
tt0107511,Mannen på balkongen,Mannen på balkongen,1993,91,"['Crime', 'Drama', 'Mystery']"
tt0107508,Manhattan by Numbers,Manhattan by Numbers,1993,110,['Drama']
tt0107570,Midnight Edition,Midnight Edition,1993,97,['Thriller']
tt0107628,My Family Treasure,My Family Treasure,1993,95,"['Adventure', 'Comedy', 'Drama']"
tt0107571,Midnight Kiss,Midnight Kiss,1993,85,['Horror']
tt0107575,Mille bolle blu,Mille bolle blu,1993,87,"['Comedy', 'Romance']"
tt0107624,Mustard Bath,Mustard Bath,1993,110,['Drama']
tt0107623,The Music of Chance,The Music of Chance,1993,98,['Drama']
tt0107621,A Wall of Silence,Un muro de silencio,1993,105,['Drama']
tt0107618,The Mummy Lives,The Mummy Lives,1993,97,['Horror']
tt0107617,The Scent of Green Papaya,Mùi du du xanh,1993,104,"['Drama', 'Music', 'Romance']"
tt0107616,Much Ado About Nothing,Much Ado About Nothing,1993,111,"['Comedy', 'Drama', 'Romance']"
tt0107615,Ma lu tian shi,Ma lu tian shi,1993,89,"['Action', 'Drama']"
tt0107614,Mrs. Doubtfire,Mrs. Doubtfire,1993,125,"['Comedy', 'Drama']"
tt0107613,Mr. Wonderful,Mr. Wonderful,1993,98,"['Comedy', 'Romance']"
tt0107612,Mr. Nanny,Mr. Nanny,1993,84,"['Action', 'Comedy', 'Family']"
tt0107611,Mr. Jones,Mr. Jones,1993,114,"['Drama', 'Romance']"
tt0114905,Fatal Love,Wei qing,1993,90,"['Drama', 'Horror', 'Mystery']"
tt0107610,Mr. Bluesman,Mr. Bluesman,1993,101,"['Comedy', 'Crime']"
tt0107609,The Mozart Bird,The Mozart Bird,1993,78,"['Drama', 'Romance']"
tt0107606,Mother's Boys,Mother's Boys,1993,96,"['Drama', 'Thriller']"
tt0107604,Morning Glory,Morning Glory,1993,96,['Drama']
tt0109726,Starry Dome,Enastros tholos,1993,80,['Drama']
tt0107601,Morfars resa,Morfars resa,1993,82,['Drama']
tt0107597,Monolith,Monolith,1993,91,"['Action', 'Sci-Fi']"
tt0107594,Money for Nothing,Money for Nothing,1993,100,"['Comedy', 'Crime', 'Drama']"
tt0107588,Ivan & Abraham,"Moi Ivan, toi Abraham",1993,105,['Drama']
tt0107582,Miroslava,Miroslava,1993,100,['Drama']
tt0107581,Miroirs de Tunisie,Miroirs de Tunisie,1993,60,['Documentary']
tt0107579,O Miradouro da Lua,O Miradouro da Lua,1993,85,['Drama']
tt0107572,Daughter of Darkness,Mit moon cham on: Yit saat,1993,96,"['Comedy', 'Horror', 'Thriller']"
tt0107748,One Nation Under God,One Nation Under God,1993,83,['Documentary']
tt0107253,Jardines colgantes,Jardines colgantes,1993,116,"['Drama', 'Fantasy', 'Romance']"
tt0111093,Scorned,Scorned,1993,100,"['Drama', 'Thriller']"
tt0106966,Strawberry & Chocolate,Fresa y chocolate,1993,108,"['Comedy', 'Drama', 'Romance']"
tt0106965,Free Willy,Free Willy,1993,112,"['Adventure', 'Drama', 'Family']"
tt0106963,Frauds,Frauds,1993,90,"['Comedy', 'Crime', 'Thriller']"
tt0106962,François Truffaut: Portraits volés,François Truffaut: Portraits volés,1993,88,['Documentary']
tt0106960,"Frankie, Jonny und die anderen... Schattenkämpfer","Frankie, Jonny und die anderen... Schattenkämpfer",1993,90,"['Comedy', 'Drama']"
tt0106953,Frameup,Frameup,1993,91,"['Crime', 'Drama', 'Romance']"
tt0106949,Stolen Spring,Det forsømte forår,1993,89,['Drama']
tt0106945,The Forbidden Quest,The Forbidden Quest,1993,75,['Adventure']
tt0106941,For Love or Money,For Love or Money,1993,96,"['Comedy', 'Drama', 'Romance']"
tt0106968,Friends,Friends,1993,105,['Drama']
tt0106939,For Better or for Worse,For Better or for Worse,1993,57,['Documentary']
tt0106936,The Legend,Fong Sai Yuk,1993,100,"['Action', 'Comedy', 'History']"
tt0106932,The Flower of Desire,The Flower of Desire,1993,80,['Action']
tt0106931,La Florida,La Florida,1993,112,['Comedy']
tt0106926,Flesh and Bone,Flesh and Bone,1993,126,"['Drama', 'Mystery', 'Romance']"
tt0106922,Fit to Kill,Fit to Kill,1993,97,"['Action', 'Thriller']"
tt0106921,Fist of Honor,Fist of Honor,1993,95,"['Action', 'Drama']"
tt0110913,Pumpkinhead II: Blood Wings,Pumpkinhead II: Blood Wings,1993,88,"['Fantasy', 'Horror', 'Thriller']"
tt0106918,The Firm,The Firm,1993,154,"['Drama', 'Mystery', 'Thriller']"
tt0106915,Firepower,Firepower,1993,95,"['Action', 'Crime', 'Sci-Fi']"
tt0106937,The Legend of Fong Sai-Yuk 2,Fong Sai Yuk 2,1993,95,"['Action', 'Adventure', 'Comedy']"
tt0106969,De frigjorte,De frigjorte,1993,97,"['Comedy', 'Drama']"
tt0106972,The Frontline,The Frontline,1993,70,"['Crime', 'Drama']"
tt0106974,Lamb Killer,Fu gui kuang hua,1993,88,"['Comedy', 'Horror', 'Mystery']"
tt0107029,Dummy in a Circle,Golem Ba'Maagal,1993,93,"['Drama', 'Music']"
tt0107027,Godzilla vs. Mechagodzilla II,Gojira vs. Mekagojira,1993,108,"['Action', 'Adventure', 'Drama']"
tt0113016,Falling Lessons,Falling Lessons,1993,64,['Documentary']
tt0107019,Glädjekällan,Glädjekällan,1993,89,['Drama']
tt0107016,Glamazon: A Different Kind of Girl,Glamazon: A Different Kind of Girl,1993,83,"['Biography', 'Documentary']"
tt0110070,Hu xue tu long zhi hong tian xian jing,Hu xue tu long zhi hong tian xian jing,1993,88,['Action']
tt0107015,Gladiator po naymu,Gladiator po naymu,1993,87,['Action']
tt0107014,Girlfriends,Girlfriends,1993,69,"['Comedy', 'Crime']"
tt0107009,Ghost in the Machine,Ghost in the Machine,1993,95,"['Horror', 'Sci-Fi', 'Thriller']"
tt0107007,Gettysburg,Gettysburg,1993,271,"['Drama', 'History', 'War']"
tt0107006,"Get Away, Get Away","Get Away, Get Away",1993,86,['Comedy']
tt0107005,To the Starry Island,Geu seome gago shibda,1993,102,"['Drama', 'Fantasy']"
tt0107004,Geronimo: An American Legend,Geronimo: An American Legend,1993,115,"['Drama', 'History', 'Western']"
tt0107002,Germinal,Germinal,1993,160,"['Drama', 'Romance']"
tt0106999,Normal People Are Nothing Exceptional,Les gens normaux n'ont rien d'exceptionnel,1993,95,"['Comedy', 'Drama']"
tt0106998,The Genius,The Genius,1993,86,"['Comedy', 'Crime', 'Sci-Fi']"
tt0106997,Genghis Cohn,Genghis Cohn,1993,79,"['Comedy', 'Drama']"
tt0106989,"Gatica, the Monkey","Gatica, el mono",1993,136,"['Biography', 'Drama', 'Sport']"
tt0106986,Gardish,Gardish,1993,153,"['Action', 'Crime', 'Drama']"
tt0106984,Leaving Lenin,Gadael Lenin,1993,90,['Comedy']
tt0106982,Sono kido o tootte,Sono kido o tootte,1993,92,"['Drama', 'Mystery']"
tt0106981,"Funes, a Great Love","Funes, un gran amor",1993,110,['Drama']
tt0106979,Full Contact,Full Contact,1993,96,"['Action', 'Crime', 'Drama']"
tt0106977,The Fugitive,The Fugitive,1993,130,"['Action', 'Crime', 'Drama']"
tt0106913,Fire on the Amazon,Fire on the Amazon,1993,87,"['Action', 'Adventure', 'Drama']"
tt0106912,Fire in the Sky,Fire in the Sky,1993,109,"['Biography', 'Drama', 'Fantasy']"
tt0106911,Fiorile,Fiorile,1993,119,['Drama']
tt0106910,On the Edge of the Horizon,O Fio do Horizonte,1993,91,"['Drama', 'Mystery', 'Thriller']"
tt0106834,Even Cowgirls Get the Blues,Even Cowgirls Get the Blues,1993,106,"['Comedy', 'Drama', 'Romance']"
tt0110883,Predskazaniye,Predskazaniye,1993,119,"['Mystery', 'Romance', 'Thriller']"
tt0106833,Ethan Frome,Ethan Frome,1993,99,"['Drama', 'Romance']"
tt0106832,Eta zhenshchina v okne...,Eta zhenshchina v okne...,1993,89,"['Comedy', 'Romance']"
tt0106831,Est & Ouest: Les paradis perdus,Est & Ouest: Les paradis perdus,1993,70,['Documentary']
tt0106827,Ernest Rides Again,Ernest Rides Again,1993,96,"['Comedy', 'Family']"
tt0106822,Entangled,Entangled,1993,89,"['Crime', 'Drama', 'Thriller']"
tt0106821,Les enfants jouent à la Russie,Les enfants jouent à la Russie,1993,60,['Drama']
tt0106820,L'enfant lion,L'enfant lion,1993,86,['Family']
tt0106819,Enemy Gold,Enemy Gold,1993,92,"['Action', 'Crime']"
tt0106816,Encuentro inesperado,Encuentro inesperado,1993,80,['Drama']
tt0106814,Voyage Into Fear,Encounters,1993,90,"['Drama', 'Horror', 'Thriller']"
tt0106811,In the Middle of Nowhere,En medio de la nada,1993,93,"['Action', 'Crime', 'Drama']"
tt0106810,En compagnie d'Antonin Artaud,En compagnie d'Antonin Artaud,1993,90,"['Biography', 'Drama']"
tt0106807,Emotional Girl,Na ge shao nu bu duo qing zhi tuo de yi huo,1993,85,['Drama']
tt0106801,The Elegy from Russia,Elegiya iz Rossii,1993,68,['Documentary']
tt0106800,Ekattorer Jishu,Ekattorer Jishu,1993,100,['Drama']
tt0106799,Ek Hi Raasta,Ek Hi Raasta,1993,130,['Action']
tt0106797,Eight-Tray Gangster: The Making of a Crip,Eight-Tray Gangster: The Making of a Crip,1993,52,['Documentary']
tt0106796,Eight Hundred Leagues Down the Amazon,Eight Hundred Leagues Down the Amazon,1993,85,"['Action', 'Adventure']"
tt0106794,Das Ei ist eine geschissene Gottesgabe,Das Ei ist eine geschissene Gottesgabe,1993,90,['Documentary']
tt0106792,Ed and His Dead Mother,Ed and His Dead Mother,1993,93,"['Comedy', 'Horror']"
tt0106791,Ebbies Bluff,Ebbies Bluff,1993,91,"['Comedy', 'Crime']"
tt0106843,Expert Weapon,Expert Weapon,1993,90,"['Action', 'Adventure']"
tt0107031,A gólyák mindig visszatérnek,A gólyák mindig visszatérnek,1993,71,"['Drama', 'Family', 'History']"
tt0106850,Extreme Justice,Extreme Justice,1993,96,"['Action', 'Crime', 'Drama']"
tt0106852,Face the Music,Face the Music,1993,93,"['Comedy', 'Drama']"
tt0106908,La fine è nota,La fine è nota,1993,97,['Thriller']
tt0106904,The Son of the Shark,Le fils du requin,1993,90,"['Crime', 'Drama']"
tt0106898,"Tom, Dick and Hairy",Feng chen san xia,1993,99,['Comedy']
tt0106894,Killing Car,Killing Car,1993,89,"['Action', 'Crime', 'Drama']"
tt0106892,The Enigma of Love,Fei yut mai ching,1993,96,['Romance']
tt0106891,Feed Them to the Cannibals!,Feed Them to the Cannibals!,1993,63,['Documentary']
tt0106881,Fearless,Fearless,1993,122,"['Drama', 'Thriller']"
tt0106880,Fear of a Black Hat,Fear of a Black Hat,1993,88,"['Comedy', 'Music']"
tt0106879,Faut-il aimer Mathilde?,Faut-il aimer Mathilde?,1993,95,"['Comedy', 'Drama']"
tt0106878,À la mode,Fausto,1993,82,['Comedy']
tt0110153,Invisible: The Chronicles of Benjamin Knight,Invisible: The Chronicles of Benjamin Knight,1993,83,"['Action', 'Sci-Fi']"
tt0110154,Ir jis pasake jums sudie,Ir jis pasake jums sudie,1993,90,['Drama']
tt0110900,Low Profile,Profil bas,1993,106,"['Action', 'Crime', 'Drama']"
tt0106877,Father Hood,Father Hood,1993,95,"['Adventure', 'Comedy', 'Crime']"
tt0106875,Fatalna nezhnost,Fatalna nezhnost,1993,108,['Drama']
tt0106873,Fatal Instinct,Fatal Instinct,1993,91,"['Comedy', 'Crime', 'Thriller']"
tt0110894,The Beginning and the End,Principio y fin,1993,188,['Drama']
tt0106872,Fatal Inheritance,Fatal Inheritance,1993,87,"['Action', 'Drama', 'Thriller']"
tt0106868,A Far Off Place,A Far Off Place,1993,100,"['Adventure', 'Drama', 'Family']"
tt0106867,Fantozzi in Heaven,Fantozzi in paradiso,1993,98,"['Comedy', 'Romance']"
tt0106866,Fanfan,Fanfan,1993,85,"['Comedy', 'Romance']"
tt0106860,Family Prayers,Family Prayers,1993,108,['Drama']
tt0106856,Falling Down,Falling Down,1993,113,"['Action', 'Crime', 'Drama']"
tt0106854,Der Fall Lucona,Der Fall Lucona,1993,115,['Drama']
tt0106851,Eye of the Stranger,Eye of the Stranger,1993,96,['Drama']
tt0107033,Good Girls Don't,Good Girls Don't,1993,89,"['Action', 'Comedy']"
tt0107034,The Good Son,The Good Son,1993,87,"['Drama', 'Thriller']"
tt0107035,The Goodbye Bird,The Goodbye Bird,1993,91,"['Adventure', 'Drama', 'Family']"
tt0107207,In the Name of the Father,In the Name of the Father,1993,133,"['Biography', 'Crime', 'Drama']"
tt0107206,In the Line of Fire,In the Line of Fire,1993,128,"['Action', 'Crime', 'Drama']"
tt0107197,In Advance of the Landing,In Advance of the Landing,1993,90,['Documentary']
tt0107186,Ich und Christine,Ich und Christine,1993,90,['Romance']
tt0107179,A Man in Uniform,I Love a Man in Uniform,1993,99,"['Drama', 'Thriller']"
tt0107177,I Am a Promise: The Children of Stanton Elementary School,I Am a Promise: The Children of Stanton Elementary School,1993,89,['Documentary']
tt0107176,Høyere enn himmelen,Høyere enn himmelen,1993,90,"['Drama', 'Family']"
tt0107175,"Oh, Woe Is Me",Hélas pour moi,1993,95,"['Comedy', 'Drama', 'Fantasy']"
tt0107174,Härifrån till Kim,Härifrån till Kim,1993,104,"['Drama', 'Romance']"
tt0107172,Hysteria,Hysteria,1993,99,['Comedy']
tt0107171,Hwaomkyung,Hwaomkyung,1993,136,['Drama']
tt0107166,Hum Hain Rahi Pyar Ke,Hum Hain Rahi Pyar Ke,1993,163,"['Comedy', 'Drama', 'Romance']"
tt0107165,Golden Balls,Huevos de oro,1993,95,"['Comedy', 'Drama']"
tt0107163,Huang feng wei hou zhen,Huang feng wei hou zhen,1993,98,['Thriller']
tt0107162,Once Upon a Time in China IV,Wong Fei Hung IV: Wong je ji fung,1993,101,['Action']
tt0107161,Fist from Shaolin,Huang Fei Hong zhi nan er dang bao guo,1993,94,"['Action', 'Adventure', 'Comedy']"
tt0107160,Huang Fei Hong dui Huang Fei Hong,Huang Fei Hong dui Huang Fei Hong,1993,88,"['Action', 'Comedy']"
tt0107159,"All's Well, Ends Well Too",Faa tin hei si,1993,85,"['Comedy', 'Romance']"
tt0107157,The Puppetmaster,Xi meng ren sheng,1993,142,"['Biography', 'Drama', 'War']"
tt0107156,The Wedding Banquet,Xi yan,1993,106,"['Comedy', 'Drama', 'Romance']"
tt0107152,Household Saints,Household Saints,1993,124,['Drama']
tt0107151,The House of the Spirits,The House of the Spirits,1993,145,"['Drama', 'Romance']"
tt0107148,House of Cards,House of Cards,1993,109,['Drama']
tt0107147,A House in the Hills,A House in the Hills,1993,95,"['Romance', 'Thriller']"
tt0107146,The Advocate,The Hour of the Pig,1993,112,"['Crime', 'Drama', 'History']"
tt0107209,"Faraway, So Close!","In weiter Ferne, so nah!",1993,146,"['Drama', 'Fantasy', 'Romance']"
tt0107144,Hot Shots! Part Deux,Hot Shots! Part Deux,1993,86,"['Action', 'Comedy']"
tt0107210,Indecent Behavior,Indecent Behavior,1993,93,"['Drama', 'Mystery', 'Thriller']"
tt0107212,Indian Summer,Indian Summer,1993,97,"['Comedy', 'Drama', 'Romance']"
tt0107250,James Ellroy: Demon Dog of American Crime Fiction,James Ellroy: Demon Dog of American Crime Fiction,1993,91,"['Crime', 'Documentary']"
tt0111072,Sara,Sara,1993,102,['Drama']
tt0109917,Golden Gate,Golden Gate,1993,91,"['Crime', 'Drama']"
tt0111069,Wherever You Are,Saan ka man naroroon,1993,100,"['Drama', 'Romance']"
tt9915946,Nuestra película,Nuestra película,1993,96,['Documentary']
tt0111064,The Sandman,E.T.A. Hoffmanns Der Sandmann,1993,104,"['Fantasy', 'Horror', 'Mystery']"
tt0109945,Henry's Romance,Der grüne Heinrich,1993,110,['Drama']
tt0107249,Jaagruti,Jaagruti,1993,134,"['Action', 'Drama']"
tt0107247,Jack the Bear,Jack the Bear,1993,99,"['Comedy', 'Drama']"
tt0107246,Jack of Hearts,Jack of Hearts,1993,90,['Horror']
tt0107243,Jack L. Warner: The Last Mogul,Jack L. Warner: The Last Mogul,1993,104,"['Biography', 'Documentary']"
tt0109959,Gunmen,Gunmen,1993,94,"['Action', 'Comedy', 'Crime']"
tt0107242,Jack Be Nimble,Jack Be Nimble,1993,95,"['Horror', 'Thriller']"
tt0111039,La rusna pearsa,La rusna pearsa,1993,78,['Drama']
tt0107236,Italyanskiy kontrakt,Italyanskiy kontrakt,1993,89,['Musical']
tt0107235,It's Showtime,It's Showtime,1993,90,['Drama']
tt0107233,It's All True,It's All True,1993,87,['Documentary']
tt0107232,It Was a Wonderful Life,It Was a Wonderful Life,1993,82,['Documentary']
tt0107231,Our Father...,Isä meidän,1993,88,['Drama']
tt0107224,Intruso,Intruso,1993,86,"['Drama', 'Romance']"
tt0107216,Inland Empire,Inland Empire,1993,60,"['Action', 'Comedy', 'Crime']"
tt0107214,India,Indien,1993,90,"['Comedy', 'Drama']"
tt0107213,Indián tél,Indián tél,1993,81,['Drama']
tt0107211,Indecent Proposal,Indecent Proposal,1993,117,"['Drama', 'Romance']"
tt0107251,Johnnie Waterman,Jancio Wodnik,1993,101,"['Comedy', 'Drama']"
tt0107142,Formula 3 - I ragazzi dell'autodromo,Formula 3 - I ragazzi dell'autodromo,1993,84,['Thriller']
tt0107137,Hookers Hustlers Pimps and Their Johns,Hookers Hustlers Pimps and Their Johns,1993,75,['Documentary']
tt0107085,Slight Fever of a 20-Year-Old,Hatachi no binetsu,1993,114,"['Drama', 'Romance']"
tt0107084,The Harvest,The Harvest,1993,97,"['Crime', 'Thriller']"
tt0107083,Hartverscheurend,Hartverscheurend,1993,85,['Drama']
tt0107079,Sugar Hill,Sugar Hill,1993,123,"['Crime', 'Drama', 'Thriller']"
tt0107078,Harjunpää and the Persecutors,Harjunpää ja kiusantekijät,1993,102,"['Crime', 'Drama', 'Thriller']"
tt0107076,Hard Target,Hard Target,1993,97,"['Action', 'Crime', 'Thriller']"
tt0107074,The Hanged Man,The Hanged Man,1993,95,['Thriller']
tt0107071,Half Japanese: The Band That Would Be King,Half Japanese: The Band That Would Be King,1993,90,['Documentary']
tt0107068,Down the Drain,Hadashi no pikunikku,1993,92,['Comedy']
tt0107064,Child Murders,Gyerekgyilkosságok,1993,78,['Drama']
tt0107060,Gumrah,Gumrah,1993,149,"['Action', 'Crime', 'Drama']"
tt0113039,The Evil Inside Me,The Evil Inside Me,1993,90,"['Horror', 'Thriller']"
tt0107057,Guilty as Sin,Guilty as Sin,1993,107,"['Crime', 'Drama', 'Thriller']"
tt0107056,Gui jiao qi,Gui jiao qi,1993,93,['Action']
tt0107053,Guang Dong wu hu: Tie quan wu di Sun Zhong Shan,Guang Dong wu hu: Tie quan wu di Sun Zhong Shan,1993,89,['Comedy']
tt0107052,"Grüß Gott, Genosse","Grüß Gott, Genosse",1993,85,['Comedy']
tt0107050,Grumpy Old Men,Grumpy Old Men,1993,103,"['Comedy', 'Drama', 'Romance']"
tt0107048,Groundhog Day,Groundhog Day,1993,101,"['Comedy', 'Drama', 'Fantasy']"
tt0107046,Gross Misconduct,Gross Misconduct,1993,95,"['Drama', 'Thriller']"
tt0107045,Grief,Grief,1993,87,['Comedy']
tt0107040,Il grande cocomero,Il grande cocomero,1993,95,"['Drama', 'Family']"
tt0107039,Grand bonheur,Grand bonheur,1993,165,"['Comedy', 'Drama']"
tt0107038,Gorotica,Gorotica,1993,60,['Horror']
tt0107037,Gorilla Bathes at Noon,Gorilla Bathes at Noon,1993,83,['Comedy']
tt0107086,Hated: GG Allin & the Murder Junkies,Hated: GG Allin & the Murder Junkies,1993,52,"['Biography', 'Documentary', 'Music']"
tt0107138,Hoppá,Hoppá,1993,92,"['Comedy', 'Drama']"
tt0107088,The Hawk,The Hawk,1993,88,"['Drama', 'Thriller']"
tt0107091,Heart and Souls,Heart and Souls,1993,104,"['Comedy', 'Drama', 'Fantasy']"
tt0107135,L'honneur de la tribu,L'honneur de la tribu,1993,90,"['Comedy', 'Drama', 'War']"
tt0107134,The Actor,Honarpisheh,1993,88,"['Comedy', 'Drama']"
tt0110022,The Hidden II,The Hidden II,1993,93,"['Crime', 'Horror', 'Sci-Fi']"
tt0107132,The Man on the Shore,L'homme sur les quais,1993,106,"['Drama', 'History', 'War']"
tt0107131,Homeward Bound: The Incredible Journey,Homeward Bound: The Incredible Journey,1993,84,"['Adventure', 'Comedy', 'Drama']"
tt0107130,A Home of Our Own,A Home of Our Own,1993,104,"['Biography', 'Drama']"
tt0107127,Holtak szabadsága,Holtak szabadsága,1993,90,['Documentary']
tt0107125,The Hollow Men,The Hollow Men,1993,90,['Drama']
tt0107123,Hoffman's Hunger,Hoffman's honger,1993,218,['Drama']
tt0107121,Head Above Water,Hodet over vannet,1993,97,"['Comedy', 'Thriller']"
tt0110023,High Boot Benny,High Boot Benny,1993,82,['Drama']
tt0107120,Hocus Pocus,Hocus Pocus,1993,96,"['Comedy', 'Family', 'Fantasy']"
tt0107118,"Help, My Daughter Wants to Marry",Hjælp - min datter vil giftes,1993,95,['Comedy']
tt0107117,The Hit List,The Hit List,1993,93,"['Action', 'Thriller']"
tt0107114,Les histoires d'amour finissent mal... en général,Les histoires d'amour finissent mal... en général,1993,85,['Comedy']
tt0107110,Hidden Obsession,Hidden Obsession,1993,92,['Thriller']
tt0107108,Hidden Fears,Hidden Fears,1993,90,['Thriller']
tt0110994,Risk,Risk,1993,90,"['Drama', 'Romance']"
tt0107107,Hexed,Hexed,1993,90,"['Comedy', 'Crime', 'Mystery']"
tt0107103,Hercules Returns,Hercules Returns,1993,82,['Comedy']
tt0107102,Crazy Hong Kong,Heung Gong wun fung kwong,1993,91,"['Adventure', 'Comedy']"
tt0107100,Hin helgu vé,Hin helgu vé,1993,84,['Drama']
tt0107098,Warriors: The Black Panther,Hak pau tin ha,1993,91,"['Action', 'Comedy', 'Crime']"
tt0107096,Heaven & Earth,Heaven & Earth,1993,140,"['Action', 'Biography', 'Drama']"
tt0107093,The Heartbreak Kid,The Heartbreak Kid,1993,97,['Drama']
tt0107090,Hear No Evil,Hear No Evil,1993,97,['Thriller']
tt0106783,Dwa ksiezyce,Dwa ksiezyce,1993,133,['Drama']
tt0107750,Only the Strong,Only the Strong,1993,99,"['Action', 'Drama']"
tt0107753,The Oracle,The Oracle,1993,58,"['Drama', 'Fantasy']"
